top_k,algorithm_type,jaccard_similarity_value,user
3,compact,0.5,131.0
3,hybrid,0.5,131.0
3,compact,0.2,132.0
3,hybrid,0.2,132.0
3,compact,0.2,133.0
3,hybrid,0.2,133.0
3,compact,0.0,134.0
3,hybrid,0.0,134.0
3,compact,0.2,135.0
3,hybrid,0.2,135.0
3,compact,0.0,136.0
3,hybrid,0.0,136.0
3,compact,0.0,137.0
3,hybrid,0.0,137.0
3,compact,0.5,138.0
3,hybrid,0.2,138.0
3,compact,0.2,139.0
3,hybrid,0.2,139.0
3,compact,0.5,140.0
3,hybrid,0.5,140.0
3,compact,0.2,141.0
3,hybrid,0.2,141.0
3,compact,0.0,142.0
3,hybrid,0.0,142.0
3,compact,1.0,143.0
3,hybrid,0.5,143.0
3,compact,0.2,144.0
3,hybrid,0.5,144.0
3,compact,0.0,145.0
3,hybrid,0.0,145.0
3,compact,0.2,146.0
3,hybrid,0.2,146.0
3,compact,0.0,147.0
3,hybrid,0.0,147.0
3,compact,0.0,148.0
3,hybrid,0.0,148.0
3,compact,0.2,149.0
3,hybrid,0.2,149.0
3,compact,0.0,150.0
3,hybrid,0.0,150.0
3,compact,0.2,151.0
3,hybrid,0.2,151.0
3,compact,0.0,152.0
3,hybrid,0.0,152.0
3,compact,0.2,153.0
3,hybrid,0.2,153.0
3,compact,0.5,154.0
3,hybrid,0.5,154.0
3,compact,0.2,155.0
3,hybrid,0.2,155.0
3,compact,0.5,156.0
3,hybrid,0.2,156.0
3,compact,0.2,157.0
3,hybrid,0.2,157.0
3,compact,0.0,158.0
3,hybrid,0.0,158.0
3,compact,0.5,159.0
3,hybrid,0.5,159.0
3,compact,0.2,160.0
3,hybrid,0.2,160.0
3,compact,0.2,161.0
3,hybrid,0.2,161.0
3,compact,0.2,162.0
3,hybrid,0.2,162.0
3,compact,0.5,163.0
3,hybrid,1.0,163.0
3,compact,0.0,164.0
3,hybrid,0.0,164.0
3,compact,0.0,165.0
3,hybrid,0.0,165.0
3,compact,0.5,166.0
3,hybrid,0.5,166.0
3,compact,0.2,167.0
3,hybrid,0.2,167.0
3,compact,0.0,168.0
3,hybrid,0.0,168.0
3,compact,0.2,169.0
3,hybrid,0.2,169.0
3,compact,0.2,170.0
3,hybrid,0.2,170.0
3,compact,0.5,171.0
3,hybrid,0.5,171.0
3,compact,0.2,172.0
3,hybrid,0.2,172.0
3,compact,0.2,173.0
3,hybrid,0.2,173.0
3,compact,0.2,174.0
3,hybrid,0.2,174.0
3,compact,0.5,175.0
3,hybrid,0.5,175.0
3,compact,0.5,176.0
3,hybrid,0.2,176.0
3,compact,0.0,177.0
3,hybrid,0.0,177.0
3,compact,0.2,178.0
3,hybrid,0.2,178.0
3,compact,0.2,179.0
3,hybrid,0.2,179.0
3,compact,0.5,180.0
3,hybrid,0.5,180.0
3,compact,0.2,181.0
3,hybrid,0.2,181.0
3,compact,0.5,182.0
3,hybrid,0.5,182.0
3,compact,1.0,183.0
3,hybrid,1.0,183.0
3,compact,0.2,184.0
3,hybrid,0.2,184.0
3,compact,0.2,185.0
3,hybrid,0.2,185.0
3,compact,0.5,186.0
3,hybrid,0.5,186.0
3,compact,0.0,187.0
3,hybrid,0.0,187.0
3,compact,0.5,188.0
3,hybrid,0.5,188.0
3,compact,1.0,189.0
3,hybrid,0.5,189.0
3,compact,0.0,190.0
3,hybrid,0.0,190.0
3,compact,0.5,191.0
3,hybrid,0.5,191.0
3,compact,0.5,192.0
3,hybrid,0.5,192.0
3,compact,0.2,193.0
3,hybrid,0.2,193.0
3,compact,0.2,194.0
3,hybrid,0.2,194.0
3,compact,0.0,195.0
3,hybrid,0.0,195.0
3,compact,0.2,196.0
3,hybrid,0.2,196.0
3,compact,0.2,197.0
3,hybrid,0.2,197.0
3,compact,0.2,198.0
3,hybrid,0.2,198.0
3,compact,0.0,199.0
3,hybrid,0.0,199.0
3,compact,0.0,200.0
3,hybrid,0.0,200.0
3,compact,0.0,201.0
3,hybrid,0.0,201.0
3,compact,0.2,202.0
3,hybrid,0.2,202.0
3,compact,0.0,203.0
3,hybrid,0.0,203.0
3,compact,0.2,204.0
3,hybrid,0.5,204.0
3,compact,0.5,205.0
3,hybrid,0.5,205.0
3,compact,0.0,206.0
3,hybrid,0.0,206.0
3,compact,0.5,207.0
3,hybrid,0.5,207.0
3,compact,1.0,208.0
3,hybrid,1.0,208.0
3,compact,0.5,209.0
3,hybrid,0.2,209.0
3,compact,0.5,210.0
3,hybrid,0.5,210.0
3,compact,0.5,211.0
3,hybrid,0.5,211.0
3,compact,0.0,212.0
3,hybrid,0.2,212.0
3,compact,0.5,213.0
3,hybrid,0.5,213.0
3,compact,0.0,214.0
3,hybrid,0.5,214.0
3,compact,0.2,215.0
3,hybrid,0.2,215.0
3,compact,0.2,216.0
3,hybrid,0.2,216.0
3,compact,0.2,217.0
3,hybrid,0.2,217.0
3,compact,0.0,218.0
3,hybrid,0.0,218.0
3,compact,0.5,219.0
3,hybrid,0.5,219.0
3,compact,0.2,220.0
3,hybrid,1.0,220.0
3,compact,0.0,221.0
3,hybrid,0.0,221.0
3,compact,0.5,222.0
3,hybrid,0.5,222.0
3,compact,0.5,223.0
3,hybrid,0.5,223.0
3,compact,0.0,224.0
3,hybrid,0.5,224.0
3,compact,0.2,225.0
3,hybrid,0.0,225.0
3,compact,1.0,226.0
3,hybrid,1.0,226.0
3,compact,0.5,227.0
3,hybrid,0.5,227.0
3,compact,0.2,228.0
3,hybrid,0.2,228.0
3,compact,0.0,229.0
3,hybrid,0.0,229.0
3,compact,0.0,230.0
3,hybrid,0.2,230.0
3,compact,0.2,231.0
3,hybrid,0.2,231.0
3,compact,0.0,232.0
3,hybrid,0.0,232.0
3,compact,0.5,233.0
3,hybrid,1.0,233.0
3,compact,0.0,234.0
3,hybrid,0.0,234.0
3,compact,0.2,235.0
3,hybrid,0.2,235.0
3,compact,0.0,236.0
3,hybrid,0.0,236.0
3,compact,0.0,237.0
3,hybrid,0.0,237.0
3,compact,1.0,238.0
3,hybrid,1.0,238.0
3,compact,0.5,239.0
3,hybrid,0.5,239.0
3,compact,0.5,240.0
3,hybrid,1.0,240.0
3,compact,0.2,241.0
3,hybrid,0.2,241.0
3,compact,0.2,242.0
3,hybrid,0.2,242.0
3,compact,1.0,243.0
3,hybrid,0.5,243.0
3,compact,0.5,244.0
3,hybrid,0.5,244.0
3,compact,0.2,245.0
3,hybrid,0.5,245.0
3,compact,0.0,246.0
3,hybrid,0.2,246.0
3,compact,1.0,247.0
3,hybrid,0.5,247.0
3,compact,0.0,248.0
3,hybrid,0.0,248.0
3,compact,0.2,249.0
3,hybrid,0.5,249.0
3,compact,0.5,250.0
3,hybrid,0.5,250.0
3,compact,0.5,251.0
3,hybrid,0.5,251.0
3,compact,0.5,252.0
3,hybrid,0.5,252.0
3,compact,0.0,253.0
3,hybrid,0.0,253.0
3,compact,1.0,254.0
3,hybrid,1.0,254.0
3,compact,0.0,255.0
3,hybrid,0.0,255.0
3,compact,0.5,256.0
3,hybrid,0.5,256.0
3,compact,0.5,257.0
3,hybrid,0.5,257.0
3,compact,0.0,258.0
3,hybrid,0.0,258.0
3,compact,0.2,259.0
3,hybrid,0.2,259.0
3,compact,0.0,260.0
3,hybrid,0.0,260.0
3,compact,0.2,261.0
3,hybrid,0.2,261.0
3,compact,0.2,262.0
3,hybrid,0.2,262.0
3,compact,0.0,263.0
3,hybrid,0.0,263.0
3,compact,0.5,264.0
3,hybrid,0.2,264.0
3,compact,0.2,265.0
3,hybrid,0.2,265.0
3,compact,0.2,266.0
3,hybrid,0.2,266.0
3,compact,0.0,267.0
3,hybrid,0.0,267.0
3,compact,0.5,268.0
3,hybrid,0.5,268.0
3,compact,0.5,269.0
3,hybrid,0.2,269.0
3,compact,0.2,270.0
3,hybrid,0.2,270.0
3,compact,0.0,271.0
3,hybrid,0.0,271.0
3,compact,1.0,272.0
3,hybrid,1.0,272.0
3,compact,0.0,273.0
3,hybrid,0.0,273.0
3,compact,0.0,274.0
3,hybrid,0.0,274.0
3,compact,0.2,275.0
3,hybrid,0.2,275.0
3,compact,0.0,276.0
3,hybrid,0.0,276.0
3,compact,0.5,277.0
3,hybrid,0.2,277.0
3,compact,1.0,278.0
3,hybrid,1.0,278.0
3,compact,0.5,279.0
3,hybrid,0.5,279.0
3,compact,1.0,280.0
3,hybrid,1.0,280.0
3,compact,0.0,281.0
3,hybrid,0.0,281.0
3,compact,0.5,282.0
3,hybrid,0.5,282.0
3,compact,0.2,283.0
3,hybrid,0.2,283.0
3,compact,0.0,284.0
3,hybrid,0.0,284.0
3,compact,0.5,285.0
3,hybrid,0.5,285.0
3,compact,0.2,286.0
3,hybrid,0.2,286.0
3,compact,0.0,287.0
3,hybrid,0.0,287.0
3,compact,0.0,288.0
3,hybrid,0.0,288.0
3,compact,0.0,289.0
3,hybrid,0.2,289.0
3,compact,0.2,290.0
3,hybrid,0.2,290.0
3,compact,0.2,291.0
3,hybrid,0.2,291.0
3,compact,0.2,292.0
3,hybrid,0.2,292.0
3,compact,0.5,293.0
3,hybrid,0.5,293.0
3,compact,0.2,294.0
3,hybrid,0.2,294.0
3,compact,0.0,295.0
3,hybrid,0.0,295.0
3,compact,0.5,296.0
3,hybrid,0.5,296.0
3,compact,0.5,297.0
3,hybrid,0.5,297.0
3,compact,0.5,298.0
3,hybrid,0.5,298.0
3,compact,0.5,299.0
3,hybrid,0.5,299.0
3,compact,0.0,300.0
3,hybrid,0.0,300.0
3,compact,0.0,301.0
3,hybrid,0.0,301.0
3,compact,0.5,302.0
3,hybrid,0.5,302.0
3,compact,0.0,303.0
3,hybrid,0.0,303.0
3,compact,0.0,304.0
3,hybrid,0.0,304.0
3,compact,0.2,305.0
3,hybrid,0.2,305.0
3,compact,0.2,306.0
3,hybrid,0.2,306.0
3,compact,0.2,307.0
3,hybrid,0.2,307.0
3,compact,0.2,308.0
3,hybrid,0.2,308.0
3,compact,0.0,309.0
3,hybrid,0.0,309.0
3,compact,0.2,310.0
3,hybrid,0.2,310.0
3,compact,0.2,311.0
3,hybrid,0.2,311.0
3,compact,0.2,312.0
3,hybrid,0.2,312.0
3,compact,0.5,313.0
3,hybrid,0.2,313.0
3,compact,0.2,314.0
3,hybrid,0.5,314.0
3,compact,0.5,315.0
3,hybrid,0.5,315.0
3,compact,0.2,316.0
3,hybrid,0.2,316.0
3,compact,0.5,317.0
3,hybrid,0.5,317.0
3,compact,0.0,318.0
3,hybrid,0.0,318.0
3,compact,0.2,319.0
3,hybrid,0.2,319.0
3,compact,0.2,320.0
3,hybrid,0.2,320.0
3,compact,0.2,321.0
3,hybrid,0.2,321.0
3,compact,0.0,322.0
3,hybrid,0.0,322.0
3,compact,1.0,323.0
3,hybrid,1.0,323.0
3,compact,0.5,324.0
3,hybrid,0.5,324.0
3,compact,0.2,325.0
3,hybrid,0.2,325.0
3,compact,0.5,326.0
3,hybrid,0.0,326.0
3,compact,0.2,327.0
3,hybrid,0.2,327.0
3,compact,0.2,328.0
3,hybrid,0.5,328.0
3,compact,0.2,329.0
3,hybrid,0.2,329.0
3,compact,0.0,330.0
3,hybrid,0.0,330.0
3,compact,0.2,331.0
3,hybrid,0.2,331.0
3,compact,0.0,332.0
3,hybrid,0.2,332.0
3,compact,0.0,333.0
3,hybrid,0.0,333.0
3,compact,1.0,334.0
3,hybrid,1.0,334.0
3,compact,0.2,335.0
3,hybrid,0.2,335.0
3,compact,0.5,336.0
3,hybrid,0.5,336.0
3,compact,0.2,337.0
3,hybrid,0.2,337.0
3,compact,0.5,338.0
3,hybrid,0.5,338.0
3,compact,0.2,339.0
3,hybrid,0.2,339.0
3,compact,0.2,340.0
3,hybrid,0.5,340.0
3,compact,0.2,341.0
3,hybrid,0.2,341.0
3,compact,1.0,342.0
3,hybrid,0.5,342.0
3,compact,0.5,343.0
3,hybrid,0.2,343.0
3,compact,0.0,344.0
3,hybrid,0.2,344.0
3,compact,0.0,345.0
3,hybrid,0.0,345.0
3,compact,0.5,346.0
3,hybrid,1.0,346.0
3,compact,0.5,347.0
3,hybrid,0.5,347.0
3,compact,0.5,348.0
3,hybrid,0.5,348.0
3,compact,0.5,349.0
3,hybrid,0.2,349.0
3,compact,0.2,350.0
3,hybrid,0.2,350.0
3,compact,0.2,351.0
3,hybrid,0.2,351.0
3,compact,0.5,352.0
3,hybrid,0.5,352.0
3,compact,0.5,353.0
3,hybrid,0.5,353.0
3,compact,0.0,354.0
3,hybrid,0.2,354.0
3,compact,0.2,355.0
3,hybrid,0.0,355.0
3,compact,0.0,356.0
3,hybrid,0.0,356.0
3,compact,0.0,357.0
3,hybrid,0.0,357.0
3,compact,0.0,358.0
3,hybrid,0.0,358.0
3,compact,0.5,359.0
3,hybrid,0.5,359.0
3,compact,0.5,360.0
3,hybrid,0.5,360.0
3,compact,0.2,361.0
3,hybrid,0.2,361.0
3,compact,0.5,362.0
3,hybrid,0.5,362.0
3,compact,0.2,363.0
3,hybrid,0.5,363.0
3,compact,0.2,364.0
3,hybrid,0.2,364.0
3,compact,0.2,365.0
3,hybrid,0.2,365.0
3,compact,0.5,366.0
3,hybrid,0.2,366.0
3,compact,0.5,367.0
3,hybrid,0.5,367.0
3,compact,0.5,368.0
3,hybrid,0.5,368.0
3,compact,0.0,369.0
3,hybrid,0.0,369.0
3,compact,0.2,370.0
3,hybrid,0.2,370.0
3,compact,0.2,371.0
3,hybrid,0.2,371.0
3,compact,1.0,372.0
3,hybrid,0.5,372.0
3,compact,1.0,373.0
3,hybrid,1.0,373.0
3,compact,0.2,374.0
3,hybrid,0.2,374.0
3,compact,0.2,375.0
3,hybrid,0.2,375.0
3,compact,0.2,376.0
3,hybrid,0.2,376.0
3,compact,0.5,377.0
3,hybrid,0.5,377.0
3,compact,0.5,378.0
3,hybrid,0.5,378.0
3,compact,0.2,379.0
3,hybrid,0.2,379.0
3,compact,0.0,380.0
3,hybrid,0.0,380.0
3,compact,0.2,381.0
3,hybrid,0.2,381.0
3,compact,0.5,382.0
3,hybrid,0.5,382.0
3,compact,0.0,383.0
3,hybrid,0.0,383.0
3,compact,0.5,384.0
3,hybrid,0.5,384.0
3,compact,0.5,385.0
3,hybrid,0.5,385.0
3,compact,0.0,386.0
3,hybrid,0.0,386.0
3,compact,0.0,387.0
3,hybrid,0.0,387.0
3,compact,0.0,388.0
3,hybrid,0.0,388.0
3,compact,0.0,389.0
3,hybrid,0.0,389.0
3,compact,0.0,390.0
3,hybrid,0.0,390.0
3,compact,0.2,391.0
3,hybrid,0.2,391.0
3,compact,0.2,392.0
3,hybrid,0.2,392.0
3,compact,0.2,393.0
3,hybrid,0.2,393.0
3,compact,0.2,394.0
3,hybrid,0.2,394.0
3,compact,0.2,395.0
3,hybrid,0.2,395.0
3,compact,0.5,396.0
3,hybrid,0.5,396.0
3,compact,0.5,397.0
3,hybrid,0.5,397.0
3,compact,0.5,398.0
3,hybrid,0.5,398.0
3,compact,0.5,399.0
3,hybrid,0.5,399.0
3,compact,0.0,400.0
3,hybrid,0.0,400.0
3,compact,0.2,401.0
3,hybrid,1.0,401.0
3,compact,0.2,402.0
3,hybrid,0.2,402.0
3,compact,0.2,403.0
3,hybrid,0.2,403.0
3,compact,0.0,404.0
3,hybrid,0.0,404.0
3,compact,0.5,405.0
3,hybrid,0.5,405.0
3,compact,0.5,406.0
3,hybrid,0.5,406.0
3,compact,0.5,407.0
3,hybrid,0.5,407.0
3,compact,0.2,408.0
3,hybrid,0.0,408.0
3,compact,0.0,409.0
3,hybrid,0.0,409.0
3,compact,0.2,410.0
3,hybrid,0.5,410.0
3,compact,0.2,411.0
3,hybrid,0.2,411.0
3,compact,0.0,412.0
3,hybrid,0.0,412.0
3,compact,0.2,413.0
3,hybrid,0.2,413.0
3,compact,0.2,414.0
3,hybrid,0.2,414.0
3,compact,0.2,415.0
3,hybrid,0.5,415.0
3,compact,0.2,416.0
3,hybrid,0.2,416.0
3,compact,0.2,417.0
3,hybrid,0.5,417.0
3,compact,0.0,418.0
3,hybrid,0.0,418.0
3,compact,0.0,419.0
3,hybrid,0.2,419.0
3,compact,0.5,420.0
3,hybrid,0.5,420.0
3,compact,0.5,421.0
3,hybrid,0.5,421.0
3,compact,0.0,422.0
3,hybrid,0.0,422.0
3,compact,0.5,423.0
3,hybrid,0.5,423.0
3,compact,0.5,424.0
3,hybrid,0.5,424.0
3,compact,0.2,425.0
3,hybrid,0.2,425.0
3,compact,0.2,426.0
3,hybrid,0.2,426.0
3,compact,0.2,427.0
3,hybrid,0.5,427.0
3,compact,0.5,428.0
3,hybrid,0.5,428.0
3,compact,0.5,429.0
3,hybrid,0.2,429.0
3,compact,0.0,430.0
3,hybrid,0.0,430.0
3,compact,0.5,431.0
3,hybrid,0.2,431.0
3,compact,0.2,432.0
3,hybrid,0.2,432.0
3,compact,0.0,433.0
3,hybrid,0.0,433.0
3,compact,0.2,434.0
3,hybrid,0.2,434.0
3,compact,0.2,435.0
3,hybrid,0.5,435.0
3,compact,0.2,436.0
3,hybrid,0.2,436.0
3,compact,0.2,437.0
3,hybrid,0.2,437.0
3,compact,0.0,438.0
3,hybrid,0.0,438.0
3,compact,0.2,439.0
3,hybrid,0.2,439.0
3,compact,0.0,440.0
3,hybrid,0.0,440.0
3,compact,0.2,441.0
3,hybrid,0.2,441.0
3,compact,0.5,442.0
3,hybrid,0.2,442.0
3,compact,0.2,443.0
3,hybrid,0.2,443.0
3,compact,0.5,444.0
3,hybrid,0.5,444.0
3,compact,0.5,445.0
3,hybrid,0.5,445.0
3,compact,0.2,446.0
3,hybrid,0.5,446.0
3,compact,0.5,447.0
3,hybrid,0.5,447.0
3,compact,0.2,448.0
3,hybrid,0.2,448.0
3,compact,0.2,449.0
3,hybrid,0.2,449.0
3,compact,0.0,450.0
3,hybrid,0.0,450.0
3,compact,0.5,451.0
3,hybrid,0.5,451.0
3,compact,0.2,452.0
3,hybrid,0.2,452.0
3,compact,0.0,453.0
3,hybrid,0.0,453.0
3,compact,0.2,454.0
3,hybrid,0.2,454.0
3,compact,0.5,455.0
3,hybrid,0.5,455.0
3,compact,0.0,456.0
3,hybrid,0.0,456.0
3,compact,0.2,457.0
3,hybrid,0.2,457.0
3,compact,0.2,458.0
3,hybrid,0.2,458.0
3,compact,0.2,459.0
3,hybrid,0.2,459.0
3,compact,0.5,460.0
3,hybrid,0.5,460.0
3,compact,0.0,461.0
3,hybrid,0.0,461.0
3,compact,0.5,462.0
3,hybrid,0.5,462.0
3,compact,0.2,463.0
3,hybrid,0.2,463.0
3,compact,0.2,464.0
3,hybrid,0.2,464.0
3,compact,0.5,465.0
3,hybrid,0.5,465.0
3,compact,0.2,466.0
3,hybrid,0.2,466.0
3,compact,0.0,467.0
3,hybrid,0.0,467.0
3,compact,0.0,468.0
3,hybrid,0.0,468.0
3,compact,0.2,469.0
3,hybrid,0.5,469.0
3,compact,0.5,470.0
3,hybrid,0.5,470.0
3,compact,0.0,471.0
3,hybrid,0.0,471.0
3,compact,0.2,472.0
3,hybrid,0.0,472.0
3,compact,0.0,473.0
3,hybrid,0.0,473.0
3,compact,0.5,474.0
3,hybrid,0.5,474.0
3,compact,0.2,475.0
3,hybrid,0.2,475.0
3,compact,1.0,476.0
3,hybrid,1.0,476.0
3,compact,0.2,477.0
3,hybrid,0.2,477.0
3,compact,0.0,478.0
3,hybrid,0.0,478.0
3,compact,0.2,479.0
3,hybrid,0.2,479.0
3,compact,0.2,480.0
3,hybrid,0.2,480.0
3,compact,0.0,481.0
3,hybrid,0.0,481.0
3,compact,0.2,482.0
3,hybrid,0.5,482.0
3,compact,0.0,483.0
3,hybrid,0.0,483.0
3,compact,0.0,484.0
3,hybrid,0.0,484.0
3,compact,0.2,485.0
3,hybrid,0.2,485.0
3,compact,0.5,486.0
3,hybrid,0.5,486.0
3,compact,0.0,487.0
3,hybrid,0.0,487.0
3,compact,0.0,488.0
3,hybrid,0.0,488.0
3,compact,0.2,489.0
3,hybrid,0.2,489.0
3,compact,0.0,490.0
3,hybrid,0.2,490.0
3,compact,0.5,491.0
3,hybrid,0.5,491.0
3,compact,0.0,492.0
3,hybrid,0.2,492.0
3,compact,0.0,493.0
3,hybrid,0.0,493.0
3,compact,0.5,494.0
3,hybrid,0.5,494.0
3,compact,0.0,495.0
3,hybrid,0.0,495.0
3,compact,0.5,496.0
3,hybrid,0.5,496.0
3,compact,0.5,497.0
3,hybrid,0.5,497.0
3,compact,0.2,498.0
3,hybrid,0.2,498.0
3,compact,0.5,499.0
3,hybrid,0.5,499.0
3,compact,0.5,500.0
3,hybrid,0.2,500.0
3,compact,0.2,501.0
3,hybrid,0.2,501.0
3,compact,0.5,502.0
3,hybrid,0.5,502.0
3,compact,0.2,503.0
3,hybrid,0.2,503.0
3,compact,0.0,504.0
3,hybrid,0.2,504.0
3,compact,0.2,505.0
3,hybrid,0.2,505.0
3,compact,0.0,506.0
3,hybrid,0.0,506.0
3,compact,0.0,507.0
3,hybrid,0.0,507.0
3,compact,0.2,508.0
3,hybrid,0.2,508.0
3,compact,0.2,509.0
3,hybrid,0.2,509.0
3,compact,0.2,510.0
3,hybrid,0.5,510.0
3,compact,0.0,511.0
3,hybrid,0.0,511.0
3,compact,1.0,512.0
3,hybrid,1.0,512.0
3,compact,0.0,513.0
3,hybrid,0.2,513.0
3,compact,0.2,514.0
3,hybrid,0.5,514.0
3,compact,0.0,515.0
3,hybrid,0.0,515.0
3,compact,0.2,516.0
3,hybrid,0.2,516.0
3,compact,0.2,517.0
3,hybrid,0.2,517.0
3,compact,0.0,518.0
3,hybrid,0.2,518.0
3,compact,0.0,519.0
3,hybrid,0.0,519.0
3,compact,0.0,520.0
3,hybrid,0.0,520.0
3,compact,0.2,521.0
3,hybrid,0.2,521.0
3,compact,0.5,522.0
3,hybrid,0.5,522.0
3,compact,0.2,523.0
3,hybrid,0.5,523.0
3,compact,0.2,524.0
3,hybrid,0.2,524.0
3,compact,1.0,525.0
3,hybrid,1.0,525.0
3,compact,0.5,526.0
3,hybrid,0.5,526.0
3,compact,0.0,527.0
3,hybrid,0.0,527.0
3,compact,0.2,528.0
3,hybrid,0.2,528.0
3,compact,0.5,529.0
3,hybrid,0.5,529.0
3,compact,0.0,530.0
3,hybrid,0.0,530.0
3,compact,0.2,531.0
3,hybrid,0.2,531.0
3,compact,0.2,532.0
3,hybrid,0.2,532.0
3,compact,0.5,533.0
3,hybrid,0.5,533.0
3,compact,0.2,534.0
3,hybrid,0.2,534.0
3,compact,0.2,535.0
3,hybrid,0.2,535.0
3,compact,0.2,536.0
3,hybrid,0.2,536.0
3,compact,0.0,537.0
3,hybrid,0.0,537.0
3,compact,0.2,538.0
3,hybrid,0.5,538.0
3,compact,0.5,539.0
3,hybrid,0.5,539.0
3,compact,0.5,540.0
3,hybrid,0.5,540.0
3,compact,0.0,541.0
3,hybrid,0.0,541.0
3,compact,0.0,542.0
3,hybrid,0.0,542.0
3,compact,0.0,543.0
3,hybrid,0.0,543.0
3,compact,0.2,544.0
3,hybrid,0.2,544.0
3,compact,0.2,545.0
3,hybrid,0.5,545.0
3,compact,0.2,546.0
3,hybrid,0.2,546.0
3,compact,0.0,547.0
3,hybrid,0.0,547.0
3,compact,0.2,548.0
3,hybrid,0.2,548.0
3,compact,0.5,549.0
3,hybrid,0.5,549.0
3,compact,0.2,550.0
3,hybrid,0.2,550.0
3,compact,0.2,551.0
3,hybrid,0.2,551.0
3,compact,0.0,552.0
3,hybrid,0.0,552.0
3,compact,0.5,553.0
3,hybrid,0.5,553.0
3,compact,0.5,554.0
3,hybrid,0.5,554.0
3,compact,0.5,555.0
3,hybrid,0.5,555.0
3,compact,0.0,556.0
3,hybrid,0.2,556.0
3,compact,0.5,557.0
3,hybrid,0.5,557.0
3,compact,0.5,558.0
3,hybrid,0.5,558.0
3,compact,0.0,559.0
3,hybrid,0.2,559.0
3,compact,0.2,560.0
3,hybrid,0.2,560.0
3,compact,0.5,561.0
3,hybrid,0.5,561.0
3,compact,0.0,562.0
3,hybrid,0.0,562.0
3,compact,0.0,563.0
3,hybrid,0.0,563.0
3,compact,0.5,564.0
3,hybrid,0.5,564.0
3,compact,0.2,565.0
3,hybrid,0.2,565.0
3,compact,0.0,566.0
3,hybrid,0.2,566.0
3,compact,1.0,567.0
3,hybrid,1.0,567.0
3,compact,0.2,568.0
3,hybrid,0.2,568.0
3,compact,0.5,569.0
3,hybrid,0.5,569.0
3,compact,0.2,570.0
3,hybrid,0.2,570.0
3,compact,0.0,571.0
3,hybrid,0.0,571.0
3,compact,0.0,572.0
3,hybrid,0.0,572.0
3,compact,0.0,573.0
3,hybrid,0.0,573.0
3,compact,0.0,574.0
3,hybrid,0.0,574.0
3,compact,0.0,575.0
3,hybrid,0.0,575.0
3,compact,0.2,576.0
3,hybrid,0.2,576.0
3,compact,0.5,577.0
3,hybrid,0.2,577.0
3,compact,0.2,578.0
3,hybrid,0.2,578.0
3,compact,0.2,579.0
3,hybrid,0.2,579.0
3,compact,0.0,580.0
3,hybrid,0.0,580.0
3,compact,0.0,581.0
3,hybrid,0.0,581.0
3,compact,0.0,582.0
3,hybrid,0.0,582.0
3,compact,0.2,583.0
3,hybrid,0.2,583.0
3,compact,0.2,584.0
3,hybrid,0.2,584.0
3,compact,0.2,585.0
3,hybrid,0.2,585.0
3,compact,0.2,586.0
3,hybrid,0.2,586.0
3,compact,0.2,587.0
3,hybrid,0.2,587.0
3,compact,0.5,588.0
3,hybrid,0.5,588.0
3,compact,0.0,589.0
3,hybrid,0.0,589.0
3,compact,0.5,590.0
3,hybrid,1.0,590.0
3,compact,0.2,591.0
3,hybrid,0.2,591.0
3,compact,0.0,592.0
3,hybrid,0.0,592.0
3,compact,0.0,593.0
3,hybrid,0.0,593.0
3,compact,0.0,594.0
3,hybrid,0.0,594.0
3,compact,0.5,595.0
3,hybrid,0.5,595.0
3,compact,1.0,596.0
3,hybrid,1.0,596.0
3,compact,0.5,597.0
3,hybrid,0.5,597.0
3,compact,0.2,598.0
3,hybrid,0.5,598.0
3,compact,0.2,599.0
3,hybrid,0.2,599.0
3,compact,1.0,600.0
3,hybrid,0.5,600.0
3,compact,0.5,601.0
3,hybrid,0.5,601.0
3,compact,0.5,602.0
3,hybrid,0.5,602.0
3,compact,0.0,603.0
3,hybrid,0.0,603.0
3,compact,0.2,604.0
3,hybrid,0.2,604.0
3,compact,0.5,605.0
3,hybrid,0.5,605.0
3,compact,1.0,606.0
3,hybrid,1.0,606.0
3,compact,0.2,607.0
3,hybrid,0.2,607.0
3,compact,0.2,608.0
3,hybrid,0.2,608.0
3,compact,0.0,609.0
3,hybrid,0.0,609.0
3,compact,0.0,610.0
3,hybrid,0.0,610.0
3,compact,0.5,611.0
3,hybrid,0.5,611.0
3,compact,0.0,612.0
3,hybrid,0.5,612.0
3,compact,0.2,613.0
3,hybrid,0.5,613.0
3,compact,0.0,614.0
3,hybrid,0.0,614.0
3,compact,0.2,615.0
3,hybrid,0.2,615.0
3,compact,0.5,616.0
3,hybrid,0.5,616.0
3,compact,0.2,617.0
3,hybrid,0.2,617.0
3,compact,0.0,618.0
3,hybrid,0.5,618.0
3,compact,0.2,619.0
3,hybrid,0.5,619.0
3,compact,0.2,620.0
3,hybrid,0.5,620.0
3,compact,0.2,621.0
3,hybrid,0.2,621.0
3,compact,0.2,622.0
3,hybrid,0.2,622.0
3,compact,0.0,623.0
3,hybrid,0.0,623.0
3,compact,0.0,624.0
3,hybrid,0.0,624.0
3,compact,1.0,625.0
3,hybrid,1.0,625.0
3,compact,0.5,626.0
3,hybrid,0.5,626.0
3,compact,0.0,627.0
3,hybrid,0.0,627.0
3,compact,0.2,628.0
3,hybrid,0.2,628.0
3,compact,0.2,629.0
3,hybrid,0.2,629.0
